Date,iShares MSCI Emerging Markets,Vanguard Total World Stock ETF,FTSE100,DAX,S&P500,Hang Seng,Nikkei225,Russell 2000,STOXX50,VIX Index,RSI,MACD,MACD_Signal,Bollinger_High,Bollinger_Low,EUR/USD,GBP/USD,USD/JPY,USD/CNY,US 10Y Yield,US 2Y Yield,Germany 10Y Yield,Class
2019-03-11,36.964012145996094,63.83395767211914,7130.60009765625,11543.48046875,2783.300048828125,28503.30078125,21125.08984375,1548.8800048828125,3304.43994140625,14.329999923706055,51.0557186458843,21.95008531294161,30.5469364382028,2816.572790436735,2619.207190032015,6.720600128173828,1.1232421398162842,1.2988362312316895,111.08000183105469,11543.48046875,2.380000114440918,2.6429998874664307,Strong Positive
2019-03-12,37.15571212768555,63.992454528808594,7151.2001953125,11524.169921875,2791.52001953125,28920.869140625,21503.689453125,1549.8299560546875,3303.949951171875,13.770000457763672,51.99486982465711,21.88279622512664,28.814108395587567,2816.572790436735,2619.207190032015,6.725500106811523,1.1259232759475708,1.3248542547225952,111.34200286865234,11524.169921875,2.3949999809265137,2.6050000190734863,Slightly Positive
2019-03-13,37.199283599853516,64.36231994628906,7159.2001953125,11572.41015625,2810.919921875,28807.44921875,21290.240234375,1555.8800048828125,3323.449951171875,13.40999984741211,59.982283171717995,23.128270816509485,27.676940879771955,2816.572790436735,2619.207190032015,6.707600116729736,1.1287446022033691,1.3066771030426025,111.30599975585938,11572.41015625,2.388000011444092,2.6110000610351562,Strong Positive
2019-03-14,36.998870849609375,64.2830581665039,7185.39990234375,11587.4697265625,2808.47998046875,28851.390625,21287.01953125,1549.6400146484375,3342.030029296875,13.5,54.78599808435915,23.6458607594991,26.870724855717388,2816.572790436735,2619.207190032015,6.706099987030029,1.133105993270874,1.3285682201385498,111.19599914550781,11587.4697265625,2.388000011444092,2.630000114440918,Slightly Negative
2019-03-15,37.539119720458984,64.78500366210938,7228.2998046875,11685.6904296875,2822.47998046875,29012.259765625,21450.849609375,1553.5400390625,3386.080078125,12.880000114440918,57.502962673783564,24.898720563727238,26.47632399731936,2816.572790436735,2619.207190032015,6.7220001220703125,1.1308379173278809,1.3258554935455322,111.75299835205078,11685.6904296875,2.388000011444092,2.5929999351501465,Slightly Positive
2019-03-18,37.95738983154297,65.07561492919922,7299.2001953125,11657.0595703125,2832.93994140625,29409.009765625,21584.5,1563.9300537109375,3387.93994140625,13.100000381469727,60.60988879747339,26.430972615458813,26.46725372094725,2832.483788136508,2747.3291513166173,6.712800025939941,1.1319772005081177,1.329716444015503,111.56099700927734,11657.0595703125,2.384999990463257,2.6019999980926514,Slightly Positive
2019-03-19,37.97481918334961,65.08439636230469,7324.0,11788.41015625,2832.570068359375,29466.279296875,21566.849609375,1554.989990234375,3409.0,13.5600004196167,60.991174691434686,27.300741784837555,26.633951333725314,2838.86104938027,2746.2328959322303,6.703100204467773,1.133619785308838,1.326435923576355,111.37300109863281,11788.41015625,2.4049999713897705,2.614000082015991,Slightly Negative
2019-03-20,38.03582000732422,64.97872924804688,7291.0,11603.8896484375,2824.22998046875,29320.970703125,21608.919921875,1543.1600341796875,3372.3798828125,13.90999984741211,60.84136014695363,27.005759145242337,26.708312896028723,2842.7615376358444,2746.2854106063432,6.710999965667725,1.135486125946045,1.3271400928497314,111.4010009765625,11603.8896484375,2.4079999923706055,2.5350000858306885,Slightly Negative
2019-03-21,38.088096618652344,65.3661880493164,7355.2998046875,11549.9599609375,2854.8798828125,29071.560546875,21608.919921875,1562.4100341796875,3367.39990234375,13.630000114440918,63.14385942036981,28.911895906368954,27.149029498096773,2852.7934649679823,2744.2534832742053,6.693600177764893,1.1427918672561646,1.320533037185669,110.66000366210938,11549.9599609375,2.4079999923706055,2.5369999408721924,Strong Positive
2019-03-22,36.97272872924805,64.03649139404297,7207.60009765625,11364.169921875,2800.7099609375,29113.359375,21627.33984375,1505.9200439453125,3305.72998046875,16.479999542236328,51.65950716360594,25.75458027441573,26.870139653360567,2853.1319742189025,2744.718977929535,6.698200225830078,1.1375011205673218,1.313232183456421,110.80599975585938,11364.169921875,2.3980000019073486,2.4549999237060547,Strong Negative
2019-03-25,37.05986022949219,64.01969146728516,7177.60009765625,11346.650390625,2798.360107421875,28523.349609375,20977.109375,1512.8599853515625,3300.47998046875,16.329999923706055,51.8359751710822,22.799947743582834,26.05610127140502,2853.2292092190255,2744.8467429294124,6.717100143432617,1.129586100578308,1.3206549882888794,110.08100128173828,11346.650390625,2.390000104904175,2.4200000762939453,Slightly Negative
2019-03-26,37.17314529418945,64.39981842041016,7196.2998046875,11419.48046875,2818.4599609375,28566.91015625,21428.390625,1528.1700439453125,3319.530029296875,14.680000305175781,59.830241445959786,21.828643360347087,25.210609689193433,2855.076523862966,2745.455434144846,6.708399772644043,1.131580114364624,1.3215277194976807,110.06800079345703,11419.48046875,2.4049999713897705,2.4140000343322754,Strong Positive
2019-03-27,36.772315979003906,64.16114044189453,7194.2001953125,11419.0400390625,2805.3701171875,28728.25,21378.73046875,1522.22998046875,3322.0400390625,15.149999618530273,62.286755991134875,19.77468636937465,24.123425025229675,2855.6403615927393,2746.190619852573,6.714700222015381,1.127484679222107,1.321143627166748,110.55400085449219,11419.0400390625,2.378000020980835,2.374000072479248,Slightly Negative
